103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008308|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101376|03-JAN-2020|INR|14422836|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL74110VAC|BARREL TYPE LED RED 110V AC|273.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-10810.8|||||5521.87|5965.05|0||540219131.0||||98280.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008308|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101376|03-JAN-2020|INR|14422836|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL73110VAC|BARREL TYPE LED GREEN 110V AC|143.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-5662.8|||||2730.26|3982.55|0||540219132.0||||51480.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008308|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101376|03-JAN-2020|INR|14422836|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL75110VAC|BARREL TYPE LED AMBER 110V AC|143.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-5662.8|||||2892.32|3124.55|0||540219133.0||||51480.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008308|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101376|03-JAN-2020|INR|14422836|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL74110VDC|BARREL TYPE LED RED 110V DC|2.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-79.2|||||43.95|43.7|0||540219134.0||||720.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BA2|PUSH BUTTON FLUSH TYPE (BLACK) WITH CARRIER|2.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-42.9|||||55.79|0.0|0||540258741.0||||390.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BA6|PUSH BUTTON FLUSH TYPE (BLUE) WITH CARRIER|66.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1415.7|||||1910.34|0.0|0||540258742.0||||12870.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Contr Dev|Actuators|RCB2BL2|PUSH BUTTON PROJECTING (BLACK) WITH CARRIER|36.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-807.84|||||1034.47|0.0|0||540258744.0||||7344.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Contr Dev|Element|RB2BE101|Contact Element 1 NO-GREEN, CAT-RB2-BE101|152.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-2758.8|||||2107.03|0.0|0||540258745.0||||25080.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Contr Dev|Element|RB2BE102|Contact Element 1NC-RED, CAT-RB2-BE102|118.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-2141.7|||||1708.64|0.0|0||540258746.0||||19470.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|D Range|00|Control Gear|D Range|Contactor|D09-17|LC1D093M|Contactor (D )   09 A 1 NO 220V AC|4.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1174.8|||||585.33|1.27|0||540258747.0||||10680.0|
